depth,vsh,phit,sw,perm
1815.8,0.4835,0.1566,0.4256,415.1684
1816.0,0.3772,0.176,0.7387,84.4425
1816.2,0.1765,0.2184,0.4961,496.0586
1816.4,0.5697,0.141,0.4356,145.9361
1816.6,0.5283,0.1584,0.5273,751.4404
1816.8,0.5033,0.12,0.5593,79.6824
1817.0,0.3095,0.184,0.6718,706.0066
1817.2,0.3762,0.1531,0.2707,116.0704
1817.4,0.5278,0.1512,0.9112,180.2537
1817.6,0.454,0.1393,0.628,142.9881
1817.8,0.3453,0.1826,0.5388,1515.467
1818.0,0.6449,0.1476,0.6218,111.5174
1818.2,0.3229,0.1727,0.3154,237.0288
1818.4,0.0022,0.2024,0.5519,1785.0494
1818.6,0.4631,0.1703,0.6437,295.22
1818.8,0.4695,0.1892,0.4944,636.8393
1819.0,0.4587,0.1979,0.6136,1011.9823
1819.2,0.5103,0.1606,0.669,172.1042
1819.4,0.3665,0.1772,0.4341,102.4735
1819.6,0.6039,0.114,0.756,154.9852
1819.8,0.2451,0.2139,0.5196,1264.6733
1820.0,0.4468,0.1146,0.8544,31.0253
1820.2,0.3561,0.1968,0.7319,1245.4077
1820.4,0.601,0.1412,0.6187,626.8422
1820.6,0.3308,0.1277,0.4414,245.5208
1820.8,0.4606,0.1659,0.5311,1304.4114
1821.0,0.4628,0.1558,0.7031,100.2511
1821.2,0.4794,0.1477,0.4712,222.7616
1821.4,0.3405,0.1697,0.6114,438.8403
1821.6,0.5049,0.153,0.635,199.8619
1821.8,0.4543,0.1596,0.5335,207.4023
1822.0,0.5015,0.1243,0.4413,12.6937
1822.2,0.6862,0.1375,0.7989,454.5308
1822.4,0.4674,0.1507,0.6252,66.6015
1822.6,0.3007,0.212,0.4841,2068.194
1822.8,0.7442,0.139,0.4401,148.2399
1823.0,0.5969,0.1607,0.6848,262.3239
1823.2,0.5481,0.1849,0.5299,453.8836
1823.4,0.4226,0.1789,0.6893,509.2644
1823.6,0.561,0.143,0.4187,256.1971
1823.8,0.1414,0.1502,0.5996,386.8116
1824.0,0.6819,0.1348,0.4883,120.187
1824.2,0.5844,0.1775,0.8045,185.3395
1824.4,0.4234,0.182,0.5967,205.1354
1824.6,0.5806,0.1332,0.4116,257.1206
1824.8,0.5428,0.1495,0.6947,163.3571
1825.0,0.2986,0.1695,0.7317,168.3416
1825.2,0.4768,0.1632,0.4984,172.0042
1825.4,0.5063,0.143,0.4356,153.9672
1825.6,0.4299,0.192,0.207,262.6876
1825.8,0.4171,0.1673,0.7124,315.3755
1826.0,0.5852,0.1479,0.2921,447.513
1826.2,0.4764,0.1406,0.5508,141.5784
1826.4,0.7317,0.1151,0.3094,22.4132
1826.6,0.352,0.1504,0.8242,367.6213
1826.8,0.5114,0.1808,0.7421,1007.1262
1827.0,0.3119,0.1686,0.5918,744.026
1827.2,0.5516,0.1504,0.7112,210.0177
1827.4,0.2828,0.1517,0.5337,1046.3149
1827.6,0.4932,0.1303,0.4384,192.2446
1827.8,0.6271,0.1322,0.3099,962.8069
1828.0,0.4578,0.1533,0.6717,556.6829
1828.2,0.3014,0.1851,0.3888,1204.6824
1828.4,0.5918,0.1821,0.9204,315.1519
1828.6,0.504,0.1131,0.4021,37.4171
1828.8,0.4372,0.1819,0.6933,521.1123
1829.0,0.3048,0.1897,0.7297,523.5414
1829.2,0.2084,0.1801,0.3412,316.3739
1829.4,0.7877,0.1073,0.5039,56.1179
1829.6,0.364,0.1944,0.502,592.6441
1829.8,0.3011,0.179,1.0,285.847
1830.0,0.4972,0.1479,0.5183,296.7046
1830.2,0.2973,0.1598,0.3796,155.568
1830.4,0.5247,0.134,0.6344,124.5196
1830.6,0.6527,0.1095,0.4133,28.1807
1830.8,0.2913,0.1992,0.5253,833.4055
1831.0,0.4052,0.1508,0.4857,234.6245
1831.2,0.5146,0.1282,0.6407,56.2162
1831.4,0.2673,0.1882,0.4548,602.1326
1831.6,0.3134,0.1623,0.4449,262.0503
1831.8,0.4325,0.1938,0.6986,487.4491
1832.0,0.7441,0.1226,0.6086,68.5165
1832.2,0.3221,0.1816,0.5458,650.6946
1832.4,0.4076,0.1704,0.2574,357.0827
1832.6,0.8219,0.1229,0.6583,182.9644
1832.8,0.5693,0.1591,0.48,125.2738
1833.0,0.1959,0.1947,0.5781,603.2824
1833.2,0.415,0.1449,0.2796,113.3813
1833.4,0.5377,0.1459,0.5974,185.9839
1833.6,0.667,0.1331,0.5899,150.8208
1833.8,0.6589,0.1004,0.5397,22.3855
1834.0,0.534,0.1074,0.4384,92.6595
1834.2,0.5575,0.1222,0.7403,411.7649
1834.4,0.2551,0.1473,0.4433,208.3574
1834.6,0.3461,0.1646,0.6849,163.9293
1834.8,0.2554,0.1708,0.703,289.9651
1835.0,0.6046,0.142,0.4326,127.7553
1835.2,0.5065,0.1673,0.6595,203.1164
1835.4,0.4659,0.1643,0.4841,487.7548
1835.6,0.6815,0.1387,0.6545,41.4741
1835.8,0.5307,0.1689,0.4063,405.6014
1836.0,0.6207,0.1315,0.5444,292.1865
1836.2,0.5635,0.0935,0.5884,97.6472
1836.4,0.5781,0.1088,0.5663,129.7226
1836.6,0.2936,0.1912,0.5949,394.9265
1836.8,0.5961,0.1452,0.4348,478.7053
1837.0,0.521,0.1651,0.4653,390.4833
1837.2,0.3887,0.2255,0.6311,4300.6231
1837.4,0.5527,0.1514,0.4918,438.2199
1837.6,0.6429,0.1332,0.4864,155.9843
1837.8,0.4353,0.1695,0.4202,288.5205
1838.0,0.3376,0.1516,0.4846,1068.7558
1838.2,0.3445,0.1896,0.3843,174.3994
1838.4,0.2407,0.1848,0.6497,462.9644
1838.6,0.4247,0.1976,0.4678,281.5154
1838.8,0.5385,0.1169,0.4049,86.6834
1839.0,0.7101,0.1264,0.5332,132.8537
1839.2,0.3291,0.164,0.3392,188.4325
1839.4,0.5039,0.1322,0.433,82.3334
1839.6,0.4534,0.1726,0.7484,149.649
1839.8,0.4487,0.1544,0.3893,308.0403
1840.0,0.2205,0.2175,0.5057,933.4912
1840.2,0.2984,0.17,0.8772,464.1842
1840.4,0.7222,0.1168,0.6049,55.5506
1840.6,0.6014,0.1809,0.4653,555.9849
1840.8,0.4924,0.128,0.2649,180.9897
1841.0,0.5193,0.1358,0.585,187.4739
1841.2,0.5615,0.0841,0.4655,37.3416
1841.4,0.3828,0.1605,0.6337,248.56
1841.6,0.3889,0.1825,0.4398,680.5641
1841.8,0.3576,0.181,0.5834,309.7882
1842.0,0.4753,0.1601,0.7671,230.6811
1842.2,0.2774,0.1659,0.6486,392.8726
1842.4,0.3504,0.1699,0.3485,1000.9997
1842.6,0.5259,0.1426,0.5705,106.6478
1842.8,0.3971,0.1675,0.6918,175.4609
1843.0,0.1874,0.1987,0.3068,934.35
1843.2,0.3931,0.1611,0.8029,624.094
1843.4,0.5318,0.1503,0.5753,352.2405
1843.6,0.4674,0.1563,0.6382,241.3905
1843.8,0.1965,0.1806,0.4904,1082.3913
1844.0,0.6048,0.1418,0.5645,45.495
1844.2,0.413,0.1399,0.4241,303.8725
1844.4,0.5009,0.1575,0.7833,197.6578
1844.6,0.6067,0.1177,0.8361,126.2953
1844.8,0.4314,0.1625,0.8712,566.0839
1845.0,0.1636,0.2077,0.2663,1123.5939
1845.2,0.7133,0.1073,0.6207,64.4041
1845.4,0.1188,0.225,0.5891,1208.3055
1845.6,0.4001,0.2029,0.4272,2772.3442
1845.8,0.6444,0.1219,0.6214,116.5949
1846.0,0.3454,0.1715,0.3301,421.5382
1846.2,0.3543,0.1975,0.756,2101.432
1846.4,0.4175,0.1289,0.3327,78.7762
1846.6,0.4229,0.1648,0.5859,253.0487
1846.8,0.321,0.1716,0.664,692.3674
1847.0,0.3546,0.1912,0.4478,2121.7733
1847.2,0.6112,0.1344,0.7664,133.7742
1847.4,0.3703,0.1802,0.2684,599.5976
1847.6,0.5254,0.1342,0.556,43.0252
1847.8,0.3131,0.1977,0.2822,1807.7333
1848.0,0.6577,0.1108,0.4539,31.9245
1848.2,0.5906,0.1595,0.4764,178.4776
1848.4,0.4366,0.1639,0.4655,333.6565
1848.6,0.5462,0.1008,0.7645,32.7373
1848.8,0.6783,0.1317,0.3857,31.5409
1849.0,0.2997,0.1926,0.3041,275.5444
1849.2,0.2916,0.1569,0.4868,258.5652
1849.4,0.5061,0.1363,0.5767,383.6687
1849.6,0.2561,0.188,0.6145,1515.0484
1849.8,0.2172,0.1811,0.7149,613.5371
1850.0,0.2095,0.1989,0.2122,859.4901
1850.2,0.4723,0.1535,0.8061,381.0685
1850.4,0.1447,0.1745,0.4217,981.2993
1850.6,0.3895,0.2152,0.4864,1309.0956
1850.8,0.0,0.2132,0.5324,1270.1732
1851.0,0.5157,0.1544,0.2269,259.4488
1851.2,0.5257,0.1861,0.475,1085.1713
1851.4,0.4181,0.1821,0.6902,188.0297
1851.6,0.6272,0.1482,0.6497,191.7609
1851.8,0.5693,0.166,0.4728,409.4883
1852.0,0.3313,0.1873,0.5713,151.2173
1852.2,0.3184,0.189,0.6079,1104.4868
1852.4,0.5825,0.1544,0.5136,474.4773
1852.6,0.5527,0.1437,0.6306,43.6685
1852.8,0.4096,0.1874,0.4192,421.7648
1853.0,0.1861,0.2089,0.3889,781.8199
1853.2,0.5894,0.0962,0.5312,24.4252
1853.4,0.46,0.1763,0.1816,245.6132
1853.6,0.4413,0.1459,0.6599,124.1135
1853.8,0.0241,0.2217,0.538,2203.2756
1854.0,0.5299,0.1166,0.5343,187.7113
1854.2,0.4408,0.1501,0.6737,293.2628
1854.4,0.369,0.164,0.6067,156.2935
1854.6,0.3245,0.1879,0.6987,981.9
1854.8,0.4666,0.1467,0.7926,276.0664
1855.0,0.5202,0.108,0.6206,8.2464
1855.2,0.3927,0.1584,0.4429,591.9574
1855.4,0.5339,0.1419,0.6662,174.9973
1855.6,0.2772,0.1961,0.4283,801.9005
1855.8,0.3521,0.1765,0.4293,124.4111
1856.0,0.5529,0.1317,0.5177,366.7062
1856.2,0.3893,0.1741,0.7183,490.7722
1856.4,0.7075,0.1633,0.6615,491.9276
1856.6,0.4915,0.1785,0.6757,175.851
1856.8,0.2748,0.1455,0.5745,251.1756
1857.0,0.2146,0.2412,0.6032,3577.1644
1857.2,0.5677,0.1687,0.6369,300.7957
1857.4,0.3589,0.2043,0.4293,366.4383
1857.6,0.5875,0.1121,0.6577,67.0152
1857.8,0.369,0.163,0.5484,147.7842
1858.0,0.4863,0.1676,0.4865,200.2082
1858.2,0.3997,0.1448,0.5028,385.2386
1858.4,0.4883,0.1661,0.4649,330.5243
1858.6,0.5594,0.1788,0.5006,418.4338
1858.8,0.4529,0.1536,0.5516,97.7358
1859.0,0.5492,0.1816,0.6414,462.6082
1859.2,0.1952,0.2083,0.7573,900.1937
1859.4,0.5123,0.1152,0.6534,38.7146
1859.6,0.4535,0.1428,0.5747,345.6975
1859.8,0.4107,0.188,0.239,1165.7328
1860.0,0.0913,0.1873,0.9022,327.527
1860.2,0.1997,0.2152,0.422,1590.1082
1860.4,0.4841,0.1683,0.4456,92.0757
1860.6,0.503,0.1598,0.7399,326.3411
1860.8,0.5114,0.1409,0.3927,266.5601
1861.0,0.4489,0.1668,0.6033,146.0018
1861.2,0.2702,0.218,0.4576,1319.1
1861.4,0.2958,0.1732,0.5071,413.1751
1861.6,0.1336,0.2146,0.5359,8739.7151
1861.8,0.4687,0.1983,0.3559,4501.4222
1862.0,0.7359,0.1281,0.5445,136.1256
1862.2,0.4362,0.1526,0.7071,135.5734
1862.4,0.336,0.1656,0.5368,363.7506
1862.6,0.4538,0.1184,1.0,181.51
1862.8,0.4296,0.1391,0.5724,46.3983
1863.0,0.1896,0.2017,0.3541,196.5612
1863.2,0.4881,0.175,0.466,180.2109
1863.4,0.4337,0.1542,0.2624,379.703
1863.6,0.4244,0.1831,0.7026,878.1976
1863.8,0.7482,0.1391,0.7994,200.4708
1864.0,0.4348,0.1472,0.6818,397.6494
1864.2,0.7234,0.1126,0.4432,62.6166
1864.4,0.3259,0.1501,0.4234,165.7174
1864.6,0.2235,0.2054,0.6426,1202.4785
1864.8,0.3285,0.1767,0.4654,1361.138
1865.0,0.626,0.1551,0.4231,305.3637
1865.2,0.3362,0.1744,0.3986,366.7617
1865.4,0.2361,0.17,0.8266,458.3016
1865.6,0.501,0.1695,0.4768,912.7495
1865.8,0.3925,0.1286,0.6876,86.0611
1866.0,0.5362,0.1425,0.6397,118.9656
1866.2,0.3493,0.1584,0.4236,181.4348
1866.4,0.3115,0.2094,0.5366,1808.3873
1866.6,0.6989,0.1627,0.399,165.6141
1866.8,0.3251,0.1855,0.7572,829.4582
1867.0,0.3247,0.1656,0.4114,111.0349
1867.2,0.5193,0.1859,0.5947,449.4459
1867.4,0.032,0.2018,0.4594,802.0689
1867.6,0.5599,0.1184,0.4281,286.5998
1867.8,0.7183,0.0854,0.7417,65.53
1868.0,0.5798,0.1455,0.4779,137.8465
1868.2,0.2938,0.1469,0.281,128.0531
1868.4,0.3415,0.2033,0.5966,546.1618
1868.6,0.4597,0.1477,0.449,86.2853
1868.8,0.5048,0.1276,0.5868,328.4157
1869.0,0.6921,0.151,0.6823,121.5235
1869.2,0.6853,0.1471,0.6089,603.8029
1869.4,0.4177,0.1981,0.6683,807.8779
1869.6,0.3703,0.1371,0.3647,132.0703
1869.8,0.3328,0.1379,0.7389,152.6727
1870.0,0.5467,0.1791,0.498,1027.158
1870.2,0.612,0.0831,0.367,17.41
1870.4,0.4602,0.1349,0.1921,186.9469
1870.6,0.4498,0.1617,0.5033,268.6132
1870.8,0.767,0.0922,0.4594,53.3406
1871.0,0.552,0.1514,0.4381,179.8904
1871.2,0.1421,0.1783,0.5931,339.622
1871.4,0.4449,0.1871,0.7974,798.9809
1871.6,0.4802,0.171,0.4106,137.2245
1871.8,0.4096,0.1714,0.5595,944.9733
1872.0,0.6393,0.1285,0.4777,118.7396
1872.2,0.4005,0.1465,0.4076,123.7872
1872.4,0.3023,0.1774,0.3909,548.7905
1872.6,0.3435,0.15,0.8006,123.578
1872.8,0.5512,0.1856,0.542,563.1999
1873.0,0.2468,0.1938,0.5082,709.9931
1873.2,0.3761,0.153,0.4503,516.3549
1873.4,0.5771,0.1751,0.5543,484.5804
1873.6,0.2459,0.1866,0.4439,253.1986
1873.8,0.2944,0.2091,0.8201,1526.5757
1874.0,0.1957,0.2215,0.5634,2369.7089
1874.2,0.3157,0.1871,0.5603,182.4157
1874.4,0.3716,0.1456,0.5735,77.6645
1874.6,0.4144,0.1537,0.7489,885.5272
1874.8,0.3125,0.2505,0.5107,2552.0552
1875.0,0.3927,0.1571,0.4799,196.4568
1875.2,0.597,0.1361,0.584,132.4888
1875.4,0.5001,0.1446,0.6751,110.2452
1875.6,0.7702,0.0995,0.7519,14.5478
1875.8,0.349,0.188,0.5713,262.6527
1876.0,0.3826,0.1427,0.5916,104.9313
1876.2,0.4731,0.1409,0.7068,109.7197
1876.4,0.3728,0.177,0.1333,247.002
1876.6,0.446,0.1561,0.565,84.2951
1876.8,0.1623,0.2018,0.4458,570.0608
1877.0,0.3944,0.1673,0.556,695.6825
1877.2,0.5817,0.1198,0.6197,54.4181
1877.4,0.7356,0.1522,0.7401,186.9368
1877.6,0.6673,0.1548,0.3447,617.2279
1877.8,0.4689,0.139,0.4508,91.5647
1878.0,0.5222,0.1606,0.4166,2210.1719
1878.2,0.4996,0.1442,0.4655,315.151
1878.4,0.3669,0.1932,0.3314,695.1628
1878.6,0.3061,0.1968,0.8561,612.1023
1878.8,0.4872,0.1808,0.6725,1181.1098
1879.0,0.4335,0.1438,0.4404,104.246
1879.2,0.5759,0.1169,0.5698,59.2688
1879.4,0.0929,0.1706,0.4808,1068.9758
1879.6,0.424,0.2175,0.5506,995.0002
1879.8,0.6314,0.1548,0.4372,164.9507
1880.0,0.5365,0.1741,0.3162,245.6496
1880.2,0.3025,0.1514,0.4678,54.5697
1880.4,0.2536,0.1992,0.7417,1567.4523
1880.6,0.4431,0.1271,0.3407,102.8187
1880.8,0.5678,0.1542,0.7171,468.5616
1881.0,0.5274,0.1508,0.6379,181.4572
1881.2,0.4673,0.1523,0.4934,159.0568
1881.4,0.5463,0.137,0.6719,88.2109
1881.6,0.4886,0.179,0.5739,713.5231
1881.8,0.5399,0.1383,0.2383,82.7996
1882.0,0.5906,0.1691,0.4859,441.1933
1882.2,0.3833,0.1685,0.4906,341.1708
1882.4,0.3171,0.1856,0.7567,259.7542
1882.6,0.5593,0.1572,0.4912,178.4837
1882.8,0.3734,0.1799,0.5106,459.0877
1883.0,0.158,0.2037,0.3586,710.1569
1883.2,0.6641,0.1754,0.5346,1490.2463
1883.4,0.4881,0.1781,0.3646,510.8019
1883.6,0.4814,0.1053,0.735,50.7002
1883.8,0.4223,0.1601,0.4871,205.223
1884.0,0.5756,0.1737,0.366,328.2171
1884.2,0.2575,0.1697,0.7302,226.2581
1884.4,0.4505,0.1606,0.3541,151.5453
1884.6,0.4923,0.1566,0.5899,362.0395
1884.8,0.5327,0.1815,0.3185,1381.5885
1885.0,0.1937,0.1735,0.5888,279.7161
1885.2,0.5391,0.1308,0.7221,157.8088
1885.4,0.3872,0.179,0.4454,281.0073
1885.6,0.3523,0.1804,0.3651,496.4408
1885.8,0.2158,0.202,0.3612,339.6008
1886.0,0.7849,0.1228,0.5568,52.2436
1886.2,0.4308,0.1608,0.8391,145.3633
1886.4,0.4868,0.1669,0.7077,288.2272
1886.6,0.2922,0.1855,0.7156,237.3784
1886.8,0.2206,0.1859,0.3794,114.4578
1887.0,0.5722,0.1432,0.7215,64.1811
1887.2,0.2475,0.1765,0.6917,368.1945
1887.4,0.6455,0.1206,0.6117,51.2632
1887.6,0.7201,0.1361,0.4651,91.0916
1887.8,0.3337,0.1498,0.7001,238.3137
1888.0,0.3808,0.1835,0.4392,285.6256
1888.2,0.0685,0.2057,0.6306,879.2491
1888.4,0.1885,0.193,0.4799,2868.0104
1888.6,0.5448,0.1445,0.4086,131.8926
1888.8,0.6382,0.1458,0.4951,154.258
1889.0,0.3327,0.2057,0.8272,1208.7262
1889.2,0.3554,0.2092,0.3557,581.4862
1889.4,0.2128,0.2129,0.6778,753.0008
1889.6,0.2805,0.1845,0.6665,485.2414
1889.8,0.6493,0.1503,0.5265,229.9304
1890.0,0.4965,0.114,0.4858,38.8265
1890.2,0.1807,0.2083,0.3437,1469.1318
1890.4,0.535,0.1572,0.7447,708.141
1890.6,0.8057,0.0828,0.4027,8.3017
1890.8,0.3909,0.1568,0.1333,315.366
1891.0,0.35,0.1793,0.5887,421.4484
1891.2,0.5372,0.1567,0.3489,195.6544
1891.4,0.601,0.1598,0.5339,327.8547
1891.6,0.5732,0.1777,0.3416,1113.0078
1891.8,0.4024,0.1639,0.4615,349.8419
1892.0,0.3869,0.1462,0.5662,348.1409
1892.2,0.1914,0.2112,0.5705,1053.0698
1892.4,0.2655,0.2107,0.7308,1374.0495
1892.6,0.5041,0.1788,0.5429,303.7639
1892.8,0.3698,0.1806,0.5581,477.0469
1893.0,0.487,0.1957,0.5,584.8242
1893.2,0.4142,0.1598,0.6889,281.9697
1893.4,0.4593,0.1914,0.368,199.4317
1893.6,0.4529,0.137,0.4938,64.5063
1893.8,0.5619,0.1005,0.5738,115.4745
1894.0,0.5773,0.1203,0.4302,229.7875
1894.2,0.4474,0.1494,0.7638,59.4224
1894.4,0.4194,0.1647,0.5962,202.2081
1894.6,0.4446,0.1427,0.3733,97.1711
1894.8,0.3324,0.1787,0.604,524.9914
1895.0,0.6129,0.152,0.7499,199.1634
1895.2,0.3657,0.1788,0.4348,707.068
1895.4,0.426,0.161,0.7541,106.3511
1895.6,0.4764,0.1812,0.5803,601.0997
1895.8,0.4965,0.1385,0.5891,115.1527
1896.0,0.4903,0.1505,0.7338,121.4074
1896.2,0.4295,0.1523,0.5839,288.5304
1896.4,0.6967,0.1411,0.6163,131.496
1896.6,0.4613,0.1506,0.5678,189.2269
1896.8,0.4123,0.1736,0.2817,963.4869
1897.0,0.7196,0.1413,0.6194,164.9265
1897.2,0.3333,0.1659,0.5857,1185.3078
1897.4,0.7192,0.0931,0.52,8.2835
1897.6,0.1507,0.1956,0.1536,698.8477
1897.8,0.3897,0.1526,0.6465,99.5906
1898.0,0.1995,0.1808,0.4129,246.2207
1898.2,0.2457,0.1381,0.39,91.4296
1898.4,0.5179,0.1192,0.3833,161.2419
1898.6,0.4928,0.1709,0.252,268.7539
1898.8,0.3588,0.1539,0.6219,100.9915
1899.0,0.6951,0.1514,0.9071,326.8691
1899.2,0.6202,0.1238,0.4777,42.7772
1899.4,0.4423,0.1713,0.6689,1142.2849
1899.6,0.1787,0.1913,0.5237,256.3536
1899.8,0.5938,0.1546,0.5938,185.8205
1900.0,0.3776,0.1651,0.5382,1143.8695
1900.2,0.4938,0.1591,0.668,204.9118
1900.4,0.5697,0.1694,0.3652,457.2523
1900.6,0.3898,0.178,0.558,400.6198
1900.8,0.6418,0.1215,0.7359,90.7394
1901.0,0.3931,0.1307,0.6672,66.4145
1901.2,0.5308,0.1478,0.6041,256.4426
1901.4,0.5633,0.1543,0.5672,561.3649
1901.6,0.5868,0.1456,0.5019,46.2128
1901.8,0.7116,0.1085,0.5179,33.4805
1902.0,0.3267,0.1799,0.3093,311.2885
1902.2,0.2801,0.1962,0.6112,387.7305
1902.4,0.4018,0.1948,0.741,1073.5367
1902.6,0.9065,0.0958,0.62,29.3769
1902.8,0.6526,0.183,0.5435,525.1211
1903.0,0.3675,0.2006,0.6239,2259.5251
1903.2,0.3978,0.1709,0.2281,102.7434
1903.4,0.4477,0.1661,0.4717,387.8664
1903.6,0.4909,0.183,0.53,455.8887
1903.8,0.5462,0.1286,0.3068,101.7991
1904.0,0.5524,0.131,0.5859,63.2221
1904.2,0.6295,0.1111,0.2922,52.4299
1904.4,0.7504,0.1158,0.6716,77.2157
1904.6,0.43,0.146,0.5897,157.5071
1904.8,0.4179,0.1577,0.5225,399.8759
1905.0,0.3954,0.1671,0.6616,150.3941
1905.2,0.4085,0.1385,0.5809,55.3471
1905.4,0.5053,0.1806,0.6133,116.2995
1905.6,0.5453,0.1719,0.588,402.3806
1905.8,0.7089,0.1172,0.4383,136.023
1906.0,0.3437,0.2043,0.7678,397.461
1906.2,0.5038,0.1613,0.7366,113.8831
1906.4,0.3239,0.1992,0.5989,2866.1801
1906.6,0.5107,0.1255,0.5866,244.7084
1906.8,0.8509,0.101,0.6864,129.2985
1907.0,0.4295,0.1759,0.7329,519.0839
1907.2,0.8179,0.1088,0.8563,103.936
1907.4,0.3245,0.1737,0.4636,314.584
1907.6,0.381,0.1675,0.7041,121.0272
1907.8,0.3986,0.1749,0.5312,153.5618
1908.0,0.4762,0.1594,0.3091,259.0365
1908.2,0.4269,0.1948,0.662,1303.9534
1908.4,0.5646,0.1257,0.7841,90.777
1908.6,0.0378,0.2169,0.6734,1929.4844
1908.8,0.303,0.1941,0.5112,633.9301
1909.0,0.7342,0.0982,0.6331,58.8716
1909.2,0.2389,0.1816,0.6464,813.6076
1909.4,0.3965,0.1711,0.6317,897.2562
1909.6,0.5419,0.1785,0.7273,534.5248
1909.8,0.4432,0.1642,0.69,1128.6349
1910.0,0.3225,0.1926,0.4504,550.9565
1910.2,0.5168,0.1683,0.5509,824.4858
1910.4,0.5754,0.0889,0.503,55.2031
1910.6,0.3605,0.174,0.5688,109.4339
1910.8,0.5111,0.1438,0.2764,446.6063
1911.0,0.5791,0.1736,0.834,203.2266
1911.2,0.6121,0.1532,0.436,183.4448
1911.4,0.5055,0.1708,0.469,647.3721
1911.6,0.7064,0.1371,0.5718,83.6336
1911.8,0.4571,0.1618,0.3429,262.8944
1912.0,0.3025,0.1968,0.4852,1144.1049
1912.2,0.4172,0.1645,0.5737,168.7829
1912.4,0.6318,0.1623,0.7966,238.0605
1912.6,0.316,0.1569,0.5728,189.1847
